Initializing EZ430-RF2500
    2433MHz-2473MHz @ 200.00KHz, 200 samples
2012-03-24 17:01:52 frame: [-94,-92,-93,-96,-94,-97,-98,-96,-100,-92,-96,-95,-99,-95,-102,-94,-95,-94,-95,-97,-97,-99,-94,-93,-100,-103,-99,-98,-94,-95,-93,-102,-101,-100,-94,-98,-96,-97,-95,-95,-94,-95,-94,-94,-100,-97,-94,-93,-96,-98,-99,-94,-99,-99,-94,-94,-97,-99,-98,-99,-99,-98,-96,-97,-97,-96,-97,-92,-96,-96,-98,-98,-97,-102,-93,-96,-96,-103,-93,-100,-95,-94,-98,-94,-92,-101,-92,-99,-98,-100,-93,-97,-99,-97,-93,-96,-97,-96,-97,-100,-91,-96,-95,-96,-91,-98,-98,-96,-98,-98,-94,-99,-96,-93,-97,-96,-96,-92,-96,-97,-99,-94,-102,-94,-99,-93,-94,-93,-81,-94,-93,-99,-98,-95,-97,-92,-99,-94,-96,-93,-95,-96,-95,-98,-98,-98,-94,-97,-93,-94,-95,-101,-94,-92,-93,-96,-93,-95,-97,-97,-98,-95,-94,-96,-97,-83,-94,-95,-93,-96,-95,-93,-94,-96,-96,-91,-95,-96,-98,-94,-98,-95,-93,-98,-95,-95,-92,-100,-97,-98,-97,-100,-93,-95,-93,-96,-97,-94,-97,-94,] :200
2012-03-24 17:01:53 frame: [-97,-97,-99,-97,-96,-94,-95,-96,-94,-96,-96,-96,-98,-96,-96,-93,-97,-101,-91,-96,-96,-96,-92,-98,-95,-99,-97,-97,-95,-95,-93,-99,-95,-93,-98,-100,-93,-95,-95,-98,-95,-101,-102,-95,-97,-98,-96,-96,-98,-96,-94,-96,-94,-94,-105,-97,-94,-98,-98,-96,-96,-94,-96,-93,-99,-98,-97,-92,-91,-96,-95,-97,-95,-91,-99,-96,-98,-100,-102,-98,-94,-95,-97,-94,-98,-95,-96,-98,-95,-97,-97,-94,-96,-99,-98,-101,-96,-96,-95,-98,-93,-97,-94,-94,-91,-97,-94,-92,-94,-100,-94,-92,-99,-91,-102,-95,-95,-93,-95,-96,-92,-91,-96,-92,-95,-97,-100,-94,-95,-97,-94,-93,-97,-97,-97,-100,-94,-96,-98,-95,-98,-93,-97,-95,-94,-97,-96,-98,-99,-93,-96,-64,-96,-93,-95,-98,-100,-93,-92,-94,-98,-93,-101,-98,-96,-95,-94,-98,-96,-92,-97,-97,-94,-98,-94,-101,-97,-91,-95,-97,-94,-96,-95,-95,-96,-89,-93,-100,-94,-99,-96,-97,-98,-92,-97,-96,-102,-100,-94,-96,] :200
2012-03-24 17:01:54 frame: [-97,-94,-96,-92,-92,-93,-99,-92,-94,-96,-97,-95,-92,-93,-91,-94,-98,-99,-92,-95,-93,-93,-100,-98,-96,-95,-94,-97,-93,-93,-95,-94,-99,-96,-100,-93,-100,-97,-97,-92,-99,-99,-94,-96,-97,-93,-94,-95,-94,-95,-97,-94,-92,-97,-91,-96,-93,-91,-95,-95,-94,-96,-96,-95,-93,-97,-95,-102,-90,-94,-91,-100,-97,-95,-97,-95,-95,-99,-95,-92,-99,-96,-97,-98,-99,-99,-92,-101,-96,-94,-97,-93,-97,-98,-97,-99,-99,-94,-94,-99,-104,-99,-100,-97,-100,-97,-94,-95,-96,-99,-92,-93,-95,-96,-97,-96,-99,-97,-96,-94,-99,-95,-97,-93,-101,-89,-91,-93,-99,-99,-95,-98,-98,-95,-95,-80,-94,-96,-90,-101,-92,-97,-92,-94,-98,-97,-95,-99,-95,-92,-94,-92,-95,-91,-95,-99,-102,-94,-95,-100,-92,-94,-96,-97,-95,-96,-88,-97,-97,-98,-98,-91,-98,-95,-92,-98,-95,-102,-94,-90,-95,-95,-93,-91,-92,-94,-93,-99,-96,-97,-92,-96,-96,-96,-95,-98,-97,-95,-101,-99,] :200
2012-03-24 17:01:55 frame: [-95,-96,-97,-97,-101,-97,-94,-95,-95,-97,-95,-99,-97,-93,-97,-94,-91,-94,-96,-95,-96,-95,-102,-96,-99,-101,-95,-98,-102,-97,-100,-95,-97,-99,-95,-98,-92,-93,-99,-96,-98,-98,-95,-96,-92,-101,-99,-94,-95,-96,-94,-94,-96,-100,-97,-99,-92,-96,-92,-98,-95,-99,-95,-95,-93,-98,-101,-98,-92,-94,-95,-98,-97,-100,-98,-96,-95,-91,-98,-93,-100,-96,-101,-94,-95,-94,-99,-96,-100,-97,-94,-94,-95,-97,-97,-98,-96,-92,-96,-99,-98,-96,-98,-93,-94,-99,-97,-94,-96,-94,-97,-97,-100,-95,-97,-100,-93,-100,-98,-94,-94,-94,-94,-96,-99,-101,-98,-95,-93,-94,-98,-95,-96,-94,-99,-97,-95,-99,-94,-96,-96,-93,-97,-98,-97,-97,-92,-94,-95,-93,-99,-95,-100,-97,-97,-91,-95,-94,-96,-95,-94,-98,-97,-94,-92,-98,-95,-97,-94,-95,-95,-94,-97,-94,-91,-97,-96,-96,-94,-92,-95,-94,-101,-92,-95,-94,-93,-98,-96,-97,-97,-97,-95,-96,-94,-98,-95,-101,-99,-98,] :200
2012-03-24 17:01:56 frame: [-92,-97,-96,-95,-93,-97,-95,-97,-95,-98,-98,-98,-95,-102,-96,-92,-99,-96,-93,-94,-103,-101,-97,-99,-97,-98,-97,-95,-99,-100,-95,-96,-98,-98,-95,-99,-99,-95,-95,-91,-105,-94,-99,-94,-95,-98,-95,-97,-95,-98,-94,-93,-98,-95,-94,-102,-96,-97,-94,-98,-97,-96,-93,-100,-98,-95,-98,-91,-97,-94,-95,-99,-95,-95,-94,-94,-95,-97,-99,-98,-98,-95,-92,-95,-98,-95,-99,-95,-95,-92,-98,-96,-99,-97,-102,-94,-98,-96,-96,-95,-94,-94,-95,-94,-93,-94,-97,-96,-100,-93,-97,-103,-91,-94,-93,-94,-96,-94,-94,-96,-95,-89,-92,-95,-92,-100,-94,-100,-98,-95,-96,-96,-94,-96,-96,-96,-98,-99,-99,-100,-94,-99,-96,-100,-93,-98,-97,-95,-97,-97,-94,-94,-96,-96,-92,-102,-95,-96,-100,-100,-96,-95,-94,-98,-94,-101,-94,-92,-95,-98,-93,-94,-95,-99,-97,-98,-99,-97,-94,-94,-98,-93,-95,-98,-97,-93,-90,-97,-101,-94,-97,-94,-103,-91,-98,-95,-95,-93,-93,-96,] :200
2012-03-24 17:01:58 frame: [-93,-100,-93,-91,-100,-95,-96,-101,-96,-96,-99,-96,-93,-94,-93,-92,-96,-94,-100,-97,-93,-99,-100,-97,-95,-101,-94,-97,-95,-95,-102,-96,-94,-96,-99,-95,-95,-95,-95,-97,-94,-99,-92,-96,-96,-94,-96,-92,-96,-96,-100,-95,-99,-100,-100,-99,-92,-93,-97,-98,-97,-98,-98,-94,-96,-94,-97,-96,-95,-94,-94,-94,-95,-97,-91,-95,-94,-92,-93,-94,-99,-95,-95,-100,-92,-97,-94,-94,-95,-95,-101,-99,-95,-98,-95,-100,-89,-93,-96,-93,-101,-97,-91,-96,-91,-98,-97,-95,-96,-91,-95,-93,-103,-96,-91,-98,-98,-95,-98,-98,-91,-91,-93,-97,-98,-94,-95,-96,-99,-96,-93,-100,-94,-93,-94,-95,-96,-97,-94,-98,-95,-95,-98,-98,-98,-94,-91,-92,-101,-98,-98,-94,-98,-96,-96,-94,-93,-92,-93,-97,-89,-92,-93,-92,-100,-93,-96,-97,-91,-100,-93,-94,-99,-96,-93,-92,-99,-95,-94,-95,-98,-93,-91,-96,-93,-93,-90,-95,-99,-97,-95,-91,-99,-94,-95,-96,-99,-97,-101,-93,] :200
2012-03-24 17:01:59 frame: [-94,-92,-95,-96,-87,-94,-95,-100,-97,-98,-98,-101,-98,-96,-99,-95,-94,-99,-97,-98,-97,-97,-96,-94,-100,-92,-96,-99,-94,-93,-97,-92,-98,-98,-96,-101,-95,-97,-91,-97,-93,-100,-99,-100,-96,-98,-97,-92,-96,-93,-93,-93,-95,-93,-95,-97,-99,-95,-95,-99,-94,-99,-94,-97,-94,-94,-99,-92,-99,-93,-95,-99,-99,-96,-92,-95,-98,-95,-95,-94,-94,-94,-95,-95,-96,-91,-93,-98,-98,-99,-94,-94,-94,-94,-96,-97,-98,-94,-93,-98,-96,-99,-95,-96,-96,-96,-96,-97,-97,-95,-99,-97,-99,-96,-98,-89,-96,-97,-93,-93,-97,-97,-94,-94,-99,-94,-96,-95,-92,-100,-97,-90,-96,-103,-97,-95,-97,-91,-100,-94,-92,-96,-96,-89,-96,-98,-96,-96,-95,-96,-96,-95,-96,-94,-98,-95,-96,-100,-92,-96,-94,-98,-98,-99,-97,-97,-101,-101,-95,-93,-94,-92,-96,-99,-91,-100,-97,-95,-95,-98,-91,-97,-95,-97,-91,-94,-89,-95,-97,-95,-94,-95,-91,-96,-93,-97,-95,-97,-95,-97,] :200
2012-03-24 17:02:00 frame: [-93,-99,-97,-98,-96,-98,-93,-98,-93,-96,-97,-99,-97,-90,-92,-96,-94,-96,-101,-94,-97,-95,-92,-96,-94,-94,-98,-97,-98,-99,-99,-98,-97,-93,-93,-96,-98,-90,-95,-93,-96,-97,-97,-91,-94,-99,-98,-94,-96,-97,-96,-95,-95,-98,-96,-96,-100,-99,-96,-95,-100,-96,-93,-96,-98,-96,-96,-96,-95,-94,-88,-97,-95,-100,-98,-98,-98,-98,-99,-95,-100,-95,-103,-96,-98,-101,-101,-100,-99,-94,-98,-96,-90,-95,-99,-97,-96,-96,-93,-97,-95,-95,-93,-95,-91,-92,-96,-93,-96,-95,-95,-95,-95,-91,-97,-95,-93,-95,-94,-93,-93,-97,-96,-97,-91,-97,-95,-100,-94,-94,-92,-94,-98,-96,-95,-99,-96,-96,-96,-97,-96,-97,-97,-97,-95,-99,-94,-96,-93,-97,-95,-94,-94,-84,-94,-92,-94,-98,-96,-95,-94,-92,-92,-97,-95,-95,-96,-94,-91,-93,-90,-99,-97,-93,-95,-94,-80,-94,-97,-95,-95,-96,-97,-94,-95,-97,-94,-96,-99,-96,-92,-96,-98,-103,-95,-94,-99,-98,-93,-96,] :200
2012-03-24 17:02:01 frame: [-97,-94,-95,-99,-94,-91,-105,-98,-95,-95,-93,-97,-100,-94,-99,-93,-100,-97,-99,-99,-92,-98,-93,-94,-99,-99,-93,-93,-91,-97,-101,-94,-98,-96,-96,-97,-97,-93,-95,-104,-98,-98,-99,-100,-94,-97,-94,-99,-94,-97,-97,-101,-95,-98,-96,-95,-100,-96,-97,-95,-95,-97,-97,-96,-95,-94,-93,-95,-96,-100,-94,-95,-95,-95,-94,-97,-94,-94,-94,-97,-95,-93,-96,-93,-93,-91,-97,-95,-93,-91,-95,-98,-97,-93,-98,-97,-96,-95,-96,-93,-97,-91,-91,-96,-93,-98,-97,-95,-91,-94,-95,-98,-94,-100,-93,-95,-98,-96,-99,-89,-97,-95,-99,-97,-98,-95,-95,-95,-95,-95,-98,-97,-97,-96,-99,-98,-96,-97,-94,-102,-97,-92,-96,-97,-93,-97,-93,-94,-98,-89,-92,-100,-99,-95,-95,-101,-98,-100,-97,-101,-93,-94,-96,-99,-100,-98,-97,-95,-94,-96,-97,-94,-98,-98,-97,-98,-97,-95,-94,-94,-99,-91,-96,-97,-93,-91,-94,-100,-97,-93,-96,-99,-100,-93,-97,-94,-97,-95,-95,-97,] :200
2012-03-24 17:02:02 frame: [-96,-97,-94,-95,-97,-98,-96,-101,-99,-96,-97,-95,-94,-100,-94,-95,-98,-93,-93,-95,-98,-97,-99,-95,-98,-90,-99,-96,-99,-95,-98,-99,-94,-94,-94,-93,-101,-96,-93,-98,-92,-94,-99,-94,-97,-99,-95,-98,-97,-98,-102,-93,-97,-99,-96,-93,-92,-90,-100,-96,-96,-91,-96,-98,-101,-101,-98,-96,-96,-101,-98,-99,-96,-98,-96,-94,-100,-98,-97,-92,-98,-98,-98,-98,-97,-97,-99,-95,-96,-99,-93,-97,-93,-96,-93,-99,-98,-98,-99,-96,-99,-95,-93,-95,-98,-102,-95,-95,-93,-96,-99,-95,-95,-94,-94,-102,-94,-96,-93,-98,-92,-90,-99,-99,-95,-91,-97,-97,-95,-98,-97,-96,-95,-103,-95,-99,-95,-97,-94,-99,-94,-100,-95,-99,-98,-98,-98,-94,-95,-99,-99,-82,-90,-99,-93,-96,-100,-99,-96,-96,-93,-93,-96,-96,-96,-95,-96,-97,-97,-95,-93,-96,-98,-100,-98,-95,-95,-99,-97,-92,-96,-93,-91,-99,-101,-96,-94,-93,-100,-97,-100,-97,-94,-94,-95,-97,-94,-97,-97,-94,] :200
2012-03-24 17:02:03 frame: [-96,-101,-98,-99,-96,-92,-97,-99,-97,-97,-95,-99,-96,-98,-93,-93,-95,-93,-95,-96,-95,-96,-101,-97,-95,-94,-94,-95,-96,-94,-96,-97,-98,-93,-97,-91,-97,-96,-94,-95,-97,-92,-93,-95,-94,-95,-93,-95,-92,-94,-94,-97,-93,-99,-99,-98,-96,-99,-95,-92,-96,-96,-96,-98,-93,-92,-94,-99,-97,-97,-98,-100,-92,-96,-95,-96,-97,-95,-99,-96,-92,-98,-98,-99,-95,-93,-94,-102,-101,-101,-94,-98,-94,-94,-99,-96,-99,-98,-93,-97,-96,-97,-97,-95,-97,-94,-96,-94,-91,-99,-97,-97,-95,-100,-94,-97,-92,-94,-92,-95,-94,-93,-99,-94,-99,-101,-99,-88,-97,-96,-99,-92,-96,-96,-94,-97,-103,-101,-97,-95,-95,-96,-99,-96,-96,-95,-95,-94,-99,-101,-96,-96,-94,-96,-95,-100,-94,-96,-94,-95,-96,-98,-97,-95,-83,-92,-92,-94,-95,-100,-96,-93,-95,-95,-95,-97,-97,-94,-95,-96,-97,-95,-92,-97,-94,-93,-97,-94,-98,-102,-97,-98,-94,-98,-95,-96,-96,-96,-97,-94,] :200
2012-03-24 17:02:04 frame: [-98,-99,-96,-94,-93,-94,-98,-96,-97,-94,-92,-98,-93,-96,-98,-96,-99,-97,-98,-96,-95,-96,-100,-95,-96,-101,-93,-95,-97,-104,-100,-96,-92,-97,-95,-101,-94,-95,-96,-93,-94,-101,-101,-92,-96,-97,-94,-94,-98,-99,-98,-99,-96,-99,-94,-94,-96,-96,-95,-99,-93,-97,-93,-94,-97,-99,-101,-95,-97,-95,-95,-98,-97,-94,-95,-95,-95,-94,-92,-95,-92,-98,-95,-98,-93,-95,-101,-102,-94,-96,-91,-94,-100,-92,-97,-97,-96,-100,-93,-95,-96,-97,-92,-94,-94,-96,-100,-97,-97,-97,-98,-96,-90,-95,-99,-99,-101,-98,-94,-97,-92,-95,-96,-103,-96,-96,-98,-97,-102,-99,-93,-101,-97,-94,-96,-96,-95,-96,-99,-94,-96,-96,-102,-91,-92,-95,-97,-101,-94,-88,-96,-96,-94,-95,-99,-95,-99,-99,-97,-98,-98,-96,-96,-96,-96,-94,-96,-96,-99,-98,-97,-96,-94,-99,-95,-97,-94,-97,-99,-94,-93,-95,-94,-92,-94,-96,-94,-97,-98,-99,-97,-98,-95,-100,-93,-94,-94,-94,-98,-96,] :200
2012-03-24 17:02:05 frame: [-97,-99,-98,-96,-91,-93,-97,-97,-96,-96,-97,-98,-96,-94,-95,-95,-96,-95,-99,-98,-95,-93,-95,-94,-100,-92,-99,-94,-96,-95,-95,-97,-101,-97,-92,-98,-97,-94,-95,-99,-97,-95,-99,-93,-98,-94,-97,-97,-98,-99,-93,-95,-91,-97,-95,-94,-100,-98,-104,-99,-95,-92,-96,-97,-98,-94,-97,-99,-95,-97,-97,-96,-96,-93,-96,-98,-96,-96,-98,-96,-95,-96,-98,-98,-98,-96,-92,-95,-95,-92,-97,-99,-99,-96,-96,-97,-98,-99,-93,-94,-94,-97,-92,-96,-93,-94,-95,-98,-99,-97,-96,-104,-93,-93,-96,-93,-101,-97,-101,-96,-94,-95,-97,-97,-93,-98,-97,-94,-95,-96,-94,-98,-94,-99,-94,-85,-93,-98,-94,-96,-97,-96,-98,-99,-98,-98,-96,-97,-95,-92,-96,-89,-96,-84,-92,-95,-97,-93,-93,-94,-98,-98,-97,-99,-98,-93,-95,-97,-95,-95,-99,-100,-96,-96,-96,-97,-98,-98,-93,-97,-97,-102,-95,-98,-92,-97,-94,-91,-96,-100,-91,-94,-97,-96,-96,-95,-100,-95,-91,-98,] :200
2012-03-24 17:02:06 frame: [-95,-97,-99,-96,-97,-96,-104,-98,-95,-99,-94,-97,-92,-97,-97,-101,-95,-99,-96,-92,-90,-92,-96,-95,-96,-99,-96,-96,-95,-97,-94,-101,-98,-97,-96,-97,-99,-97,-98,-96,-94,-94,-95,-100,-103,-95,-99,-96,-97,-96,-97,-96,-95,-100,-95,-93,-96,-100,-95,-93,-91,-98,-96,-97,-96,-91,-93,-94,-95,-97,-96,-97,-94,-90,-98,-101,-92,-99,-99,-99,-99,-99,-99,-96,-96,-96,-93,-92,-97,-98,-92,-98,-98,-100,-91,-97,-93,-98,-96,-97,-94,-100,-99,-93,-94,-99,-94,-95,-96,-99,-96,-95,-100,-92,-93,-97,-96,-99,-95,-93,-97,-94,-95,-97,-97,-93,-95,-97,-98,-102,-95,-100,-95,-100,-94,-94,-95,-96,-92,-98,-95,-98,-95,-96,-95,-92,-96,-98,-99,-94,-96,-100,-96,-93,-96,-100,-93,-99,-98,-97,-95,-95,-90,-100,-98,-93,-99,-92,-97,-97,-98,-96,-94,-96,-102,-98,-97,-94,-103,-92,-100,-95,-92,-97,-99,-97,-95,-97,-95,-99,-95,-99,-96,-95,-100,-101,-97,-97,-97,-93,] :200
2012-03-24 17:02:07 frame: [-96,-93,-102,-98,-100,-94,-97,-95,-98,-102,-102,-94,-93,-96,-97,-92,-93,-100,-95,-98,-97,-98,-93,-102,-99,-101,-97,-98,-100,-94,-97,-98,-99,-100,-96,-98,-97,-96,-99,-96,-97,-99,-98,-97,-97,-98,-97,-94,-93,-97,-99,-96,-97,-96,-99,-97,-98,-99,-95,-98,-96,-96,-97,-98,-96,-97,-99,-100,-96,-98,-94,-96,-98,-96,-96,-98,-94,-97,-98,-97,-96,-96,-96,-95,-93,-96,-96,-95,-93,-100,-95,-96,-99,-98,-99,-94,-94,-94,-101,-97,-97,-93,-95,-97,-98,-95,-94,-97,-95,-97,-99,-96,-95,-94,-102,-97,-95,-96,-99,-96,-94,-92,-98,-89,-101,-97,-99,-93,-100,-94,-95,-95,-99,-102,-97,-99,-98,-97,-97,-98,-96,-98,-101,-98,-96,-95,-100,-98,-93,-98,-94,-99,-101,-98,-102,-97,-97,-99,-92,-92,-88,-96,-97,-94,-94,-98,-90,-97,-96,-95,-96,-97,-99,-97,-99,-95,-94,-97,-98,-94,-93,-93,-94,-98,-99,-94,-94,-101,-93,-98,-100,-98,-93,-97,-94,-97,-98,-100,-99,-99,] :200
2012-03-24 17:02:09 frame: [-97,-99,-96,-98,-96,-96,-99,-97,-99,-98,-96,-99,-95,-93,-98,-95,-97,-97,-96,-97,-94,-97,-96,-100,-96,-101,-96,-95,-91,-100,-97,-95,-95,-96,-97,-96,-96,-95,-98,-99,-95,-93,-97,-98,-96,-93,-101,-97,-91,-96,-98,-97,-98,-98,-95,-96,-96,-95,-100,-100,-94,-101,-97,-99,-97,-95,-94,-98,-96,-94,-96,-89,-100,-93,-95,-96,-98,-93,-96,-94,-97,-100,-93,-98,-95,-97,-97,-96,-93,-90,-97,-95,-95,-97,-94,-92,-99,-97,-95,-99,-97,-97,-97,-99,-97,-93,-95,-98,-94,-94,-95,-99,-98,-96,-98,-97,-103,-94,-100,-98,-94,-91,-96,-100,-94,-96,-97,-94,-92,-99,-98,-94,-98,-97,-97,-94,-97,-91,-102,-98,-100,-101,-99,-97,-98,-100,-94,-95,-103,-105,-99,-93,-99,-95,-96,-99,-95,-95,-101,-96,-91,-95,-97,-96,-94,-94,-99,-96,-99,-95,-95,-96,-99,-100,-96,-93,-94,-96,-96,-101,-101,-94,-97,-90,-97,-89,-97,-93,-95,-100,-97,-99,-100,-99,-98,-95,-99,-101,-94,-98,] :200
2012-03-24 17:02:10 frame: [-96,-96,-98,-100,-95,-96,-97,-97,-99,-96,-96,-97,-97,-98,-96,-94,-97,-96,-96,-99,-99,-96,-96,-96,-97,-92,-96,-91,-94,-97,-98,-100,-94,-101,-96,-100,-95,-95,-99,-100,-101,-95,-94,-96,-97,-100,-96,-100,-95,-99,-97,-97,-98,-97,-99,-97,-90,-98,-97,-96,-96,-99,-99,-97,-92,-96,-100,-97,-98,-97,-98,-92,-94,-99,-98,-97,-102,-96,-98,-98,-94,-100,-95,-95,-96,-96,-98,-99,-96,-93,-95,-97,-97,-93,-95,-96,-97,-97,-99,-95,-98,-100,-98,-97,-96,-93,-99,-96,-95,-95,-99,-100,-94,-93,-96,-95,-95,-99,-90,-91,-97,-95,-93,-99,-93,-97,-102,-96,-97,-95,-98,-99,-97,-93,-83,-97,-94,-96,-100,-99,-97,-98,-99,-97,-98,-96,-94,-91,-96,-93,-99,-98,-97,-93,-97,-98,-99,-100,-95,-96,-97,-96,-94,-98,-95,-95,-95,-95,-99,-94,-98,-97,-94,-93,-99,-94,-96,-98,-99,-100,-99,-97,-98,-92,-94,-97,-92,-98,-95,-100,-96,-97,-101,-101,-97,-97,-97,-95,-96,-99,] :200
2012-03-24 17:02:11 frame: [-96,-93,-98,-96,-101,-96,-96,-94,-94,-97,-100,-99,-98,-98,-97,-93,-98,-92,-97,-95,-95,-94,-98,-98,-101,-95,-94,-96,-97,-97,-94,-96,-99,-97,-94,-94,-97,-101,-98,-94,-98,-99,-96,-96,-94,-97,-94,-97,-94,-94,-95,-99,-98,-98,-98,-99,-98,-93,-97,-100,-95,-100,-94,-100,-94,-97,-93,-100,-96,-101,-95,-97,-100,-96,-97,-96,-94,-100,-94,-98,-97,-98,-100,-96,-94,-100,-94,-100,-96,-93,-95,-95,-95,-98,-99,-98,-100,-96,-95,-96,-96,-98,-96,-93,-90,-97,-92,-96,-91,-96,-96,-97,-94,-94,-99,-99,-96,-96,-96,-94,-92,-95,-95,-97,-95,-93,-95,-101,-93,-97,-100,-96,-94,-101,-82,-102,-98,-99,-99,-99,-100,-97,-98,-98,-97,-96,-99,-93,-97,-97,-94,-96,-97,-94,-98,-98,-97,-92,-98,-99,-95,-95,-99,-98,-100,-98,-98,-93,-97,-99,-99,-92,-96,-93,-95,-99,-97,-96,-102,-95,-95,-103,-98,-94,-93,-95,-98,-98,-101,-99,-101,-102,-95,-96,-101,-98,-98,-95,-96,-97,] :200
2012-03-24 17:02:12 frame: [-95,-98,-93,-92,-98,-94,-91,-96,-98,-98,-97,-95,-98,-95,-98,-99,-97,-95,-94,-98,-95,-96,-104,-95,-97,-95,-92,-93,-97,-92,-96,-92,-100,-98,-98,-98,-96,-99,-97,-96,-95,-102,-100,-98,-98,-98,-94,-97,-96,-99,-95,-99,-95,-97,-94,-97,-95,-94,-96,-98,-95,-98,-101,-98,-96,-98,-97,-97,-95,-99,-100,-91,-96,-98,-97,-102,-92,-94,-97,-97,-94,-97,-95,-93,-94,-101,-93,-96,-97,-101,-104,-96,-94,-96,-98,-98,-95,-97,-95,-96,-95,-97,-96,-99,-95,-98,-95,-100,-97,-96,-98,-101,-98,-102,-94,-99,-98,-99,-102,-93,-93,-95,-98,-94,-94,-97,-95,-98,-98,-95,-95,-96,-95,-97,-94,-100,-97,-98,-99,-95,-95,-98,-99,-103,-96,-98,-93,-92,-97,-95,-96,-98,-94,-98,-91,-104,-84,-96,-94,-101,-98,-93,-94,-98,-99,-97,-96,-97,-98,-100,-92,-94,-96,-96,-100,-96,-99,-100,-101,-93,-92,-100,-91,-102,-93,-93,-93,-94,-98,-98,-96,-93,-95,-97,-98,-100,-94,-95,-94,-97,] :200
2012-03-24 17:02:13 frame: [-100,-98,-97,-94,-91,-94,-100,-97,-99,-98,-98,-95,-93,-93,-94,-98,-95,-94,-95,-100,-92,-94,-96,-98,-92,-98,-103,-93,-100,-91,-98,-98,-101,-95,-95,-95,-95,-96,-94,-98,-99,-101,-97,-96,-97,-97,-98,-99,-95,-100,-95,-95,-95,-98,-93,-96,-91,-98,-95,-102,-93,-98,-100,-96,-99,-95,-100,-95,-96,-96,-97,-95,-93,-93,-93,-100,-98,-100,-101,-97,-98,-97,-98,-102,-96,-94,-97,-92,-99,-96,-94,-96,-94,-99,-96,-95,-96,-98,-98,-96,-99,-98,-97,-94,-100,-92,-93,-98,-96,-95,-94,-98,-90,-99,-96,-99,-97,-98,-98,-94,-96,-97,-100,-97,-94,-97,-100,-96,-95,-99,-97,-95,-94,-95,-99,-93,-102,-100,-99,-102,-91,-89,-98,-93,-93,-93,-100,-97,-99,-95,-98,-96,-94,-96,-97,-93,-97,-98,-94,-101,-81,-97,-99,-97,-96,-99,-100,-100,-98,-95,-99,-95,-98,-98,-93,-100,-99,-98,-98,-92,-95,-94,-97,-95,-97,-88,-96,-97,-92,-95,-97,-102,-98,-95,-97,-99,-99,-96,-100,-98,] :200
2012-03-24 17:02:14 frame: [-98,-96,-102,-93,-102,-94,-96,-94,-96,-101,-98,-98,-97,-94,-94,-94,-95,-95,-99,-97,-94,-99,-95,-94,-95,-99,-97,-97,-94,-91,-101,-101,-97,-98,-94,-100,-95,-98,-100,-100,-102,-94,-93,-97,-100,-94,-95,-94,-97,-96,-92,-96,-95,-96,-100,-98,-98,-101,-95,-101,-97,-97,-98,-100,-95,-93,-96,-99,-95,-102,-93,-100,-97,-93,-95,-101,-100,-96,-96,-95,-96,-99,-96,-100,-94,-94,-97,-97,-98,-102,-94,-95,-98,-96,-97,-96,-95,-102,-96,-96,-94,-93,-92,-96,-96,-94,-102,-98,-88,-97,-96,-95,-97,-97,-97,-95,-94,-98,-100,-94,-93,-94,-101,-96,-101,-97,-98,-99,-96,-100,-97,-97,-98,-96,-97,-93,-95,-96,-96,-97,-98,-96,-96,-94,-94,-89,-101,-100,-98,-96,-96,-99,-95,-102,-96,-92,-95,-97,-97,-99,-95,-93,-96,-97,-100,-95,-98,-96,-97,-94,-97,-98,-94,-96,-102,-95,-97,-97,-98,-96,-99,-94,-90,-95,-96,-100,-100,-94,-99,-93,-95,-96,-94,-92,-95,-98,-93,-92,-95,-98,] :200
2012-03-24 17:02:15 frame: [-97,-97,-94,-96,-96,-92,-96,-96,-97,-98,-96,-95,-96,-97,-101,-99,-100,-98,-94,-96,-100,-97,-100,-96,-99,-97,-98,-99,-93,-97,-96,-99,-96,-95,-98,-96,-100,-102,-99,-96,-95,-100,-101,-95,-100,-96,-98,-99,-100,-97,-96,-101,-96,-102,-97,-93,-95,-95,-99,-95,-96,-100,-96,-101,-94,-100,-97,-93,-97,-102,-95,-96,-97,-95,-95,-99,-95,-99,-97,-98,-100,-97,-96,-96,-98,-98,-98,-98,-97,-95,-102,-95,-94,-99,-97,-97,-99,-94,-95,-96,-103,-96,-96,-98,-97,-96,-97,-96,-98,-95,-96,-101,-98,-93,-95,-97,-96,-95,-93,-93,-96,-93,-98,-96,-99,-98,-94,-98,-96,-100,-80,-96,-99,-96,-94,-95,-97,-93,-94,-96,-100,-97,-96,-97,-97,-97,-93,-103,-101,-100,-99,-96,-98,-95,-97,-95,-102,-96,-98,-98,-94,-93,-99,-92,-99,-101,-101,-94,-95,-95,-94,-96,-95,-100,-99,-99,-97,-99,-98,-100,-98,-97,-94,-95,-93,-94,-90,-97,-98,-95,-100,-100,-96,-97,-97,-97,-94,-95,-98,-97,] :200
