Found 1 spectool devices...
Initializing WiSPY device Wi-Spy 24x2 USB 0 id 5
Configured device 2417885478 (Wi-Spy 24x2 USB 2417885478)
    2400MHz-2495MHz @ 500.00KHz, 191 samples
2011-07-11 01:05:56 frame: [-114,-92,-95,-94,-93,-94,-94,-94,-95,-95,-95,-94,-93,-95,-94,-94,-94,-94,-94,-93,-95,-94,-93,-94,-93,-94,-95,-95,-94,-95,-94,-93,-95,-93,-94,-95,-94,-94,-94,-94,-95,-94,-94,-94,-95,-95,-94,-94,-94,-95,-95,-93,-92,-95,-95,-94,-94,-93,-94,-93,-95,-94,-94,-94,-94,-94,-94,-94,-95,-95,-94,-94,-94,-93,-95,-95,-93,-93,-94,-94,-94,-93,-94,-94,-94,-94,-94,-95,-94,-95,-94,-95,-95,-96,-95,-94,-93,-93,-94,-94,-94,-95,-94,-93,-94,-94,-94,-93,-94,-94,-94,-95,-94,-94,-95,-94,-94,-95,-95,-96,-95,-94,-94,-94,-94,-94,-94,-95,-93,-94,-95,-94,-95,-94,-94,-94,-95,-95,-92,-95,-94,-94,-94,-94,-93,-93,-94,-95,-94,-94,-94,-93,-94,-94,-95,-93,-95,-95,-95,-93,-94,-95,-93,-95,-95,-95,-93,-94,-94,-94,-93,-95,-93,-94,-94,-94,-93,-94,-94,-94,-94,-94,-93,-93,-94,-94,-94,-94,-94,-93,-94,] :191 
2011-07-11 01:05:56 frame: [-114,-94,-93,-95,-94,-95,-94,-94,-94,-93,-93,-94,-94,-93,-95,-94,-93,-94,-94,-94,-95,-94,-94,-94,-94,-93,-94,-93,-94,-93,-95,-93,-93,-94,-94,-94,-94,-92,-94,-94,-94,-94,-93,-94,-95,-94,-94,-94,-94,-93,-94,-93,-94,-92,-93,-94,-94,-94,-92,-66,-64,-92,-94,-92,-95,-94,-95,-95,-96,-94,-95,-94,-94,-94,-94,-95,-95,-94,-94,-94,-94,-93,-94,-94,-94,-94,-95,-94,-93,-94,-94,-94,-94,-95,-94,-93,-92,-94,-95,-95,-95,-94,-94,-95,-94,-94,-94,-95,-94,-94,-94,-95,-94,-94,-95,-93,-95,-93,-94,-93,-93,-94,-94,-93,-93,-94,-94,-93,-94,-94,-94,-95,-94,-95,-94,-95,-94,-94,-94,-95,-95,-95,-95,-95,-95,-94,-94,-94,-95,-94,-94,-94,-94,-93,-95,-95,-94,-94,-94,-95,-95,-94,-95,-94,-94,-94,-95,-94,-94,-95,-94,-94,-95,-95,-94,-94,-94,-93,-94,-93,-95,-93,-94,-94,-94,-94,-94,-94,-93,-95,-94,] :191 
2011-07-11 01:05:57 frame: [-114,-92,-94,-94,-93,-94,-94,-94,-93,-94,-93,-95,-95,-95,-95,-95,-95,-94,-95,-95,-95,-94,-94,-94,-93,-93,-95,-95,-95,-95,-95,-94,-95,-94,-94,-95,-95,-95,-95,-94,-95,-93,-94,-95,-95,-94,-94,-93,-93,-94,-94,-93,-94,-94,-94,-94,-95,-95,-95,-94,-94,-95,-94,-94,-95,-95,-95,-95,-95,-95,-95,-94,-94,-93,-94,-95,-94,-95,-94,-95,-93,-94,-94,-95,-95,-94,-93,-95,-95,-94,-93,-93,-94,-95,-95,-95,-94,-95,-96,-95,-94,-94,-94,-94,-93,-95,-94,-94,-93,-95,-95,-96,-95,-95,-95,-95,-96,-94,-95,-95,-94,-94,-95,-95,-93,-93,-94,-95,-96,-95,-93,-95,-95,-94,-94,-95,-95,-95,-95,-95,-95,-95,-93,-94,-94,-93,-94,-94,-94,-93,-93,-93,-94,-93,-93,-95,-95,-95,-94,-94,-93,-94,-94,-95,-94,-93,-94,-94,-94,-94,-93,-94,-94,-95,-95,-95,-95,-94,-93,-95,-95,-95,-94,-95,-94,-93,-95,-95,-94,-95,-95,] :191 
2011-07-11 01:05:57 frame: [-114,-93,-94,-94,-93,-93,-93,-94,-93,-94,-95,-93,-94,-94,-94,-95,-94,-94,-94,-95,-94,-95,-94,-94,-94,-95,-94,-93,-94,-94,-94,-93,-94,-94,-94,-94,-95,-94,-95,-94,-94,-95,-94,-94,-94,-93,-95,-93,-92,-94,-95,-94,-93,-94,-93,-94,-94,-94,-95,-95,-93,-94,-94,-95,-71,-92,-94,-94,-94,-93,-94,-94,-93,-94,-95,-94,-93,-93,-94,-94,-95,-96,-94,-94,-95,-96,-94,-95,-94,-95,-94,-96,-93,-94,-95,-94,-94,-94,-94,-94,-94,-95,-93,-94,-94,-93,-95,-95,-95,-95,-95,-94,-95,-94,-95,-95,-94,-95,-94,-94,-94,-96,-95,-94,-93,-95,-95,-94,-95,-93,-93,-95,-95,-95,-96,-94,-94,-94,-94,-95,-94,-94,-94,-95,-95,-94,-94,-94,-94,-95,-95,-95,-95,-94,-93,-95,-95,-96,-95,-95,-95,-95,-95,-94,-94,-94,-95,-95,-95,-94,-94,-94,-95,-95,-95,-95,-95,-95,-94,-95,-94,-96,-94,-95,-95,-95,-95,-94,-95,-94,-94,] :191 
2011-07-11 01:05:57 frame: [-114,-94,-93,-94,-95,-95,-95,-95,-95,-94,-93,-92,-94,-93,-94,-93,-94,-94,-94,-94,-94,-92,-94,-95,-95,-94,-92,-94,-95,-95,-93,-93,-94,-93,-95,-94,-94,-94,-95,-94,-94,-95,-95,-94,-93,-95,-94,-95,-95,-95,-95,-95,-95,-96,-96,-96,-94,-95,-95,-95,-94,-95,-95,-95,-94,-95,-95,-95,-95,-95,-96,-94,-94,-95,-94,-95,-95,-95,-94,-94,-95,-94,-93,-94,-94,-95,-94,-94,-95,-95,-93,-94,-94,-94,-95,-95,-95,-94,-95,-95,-95,-94,-93,-94,-96,-95,-95,-95,-95,-95,-96,-95,-94,-95,-93,-94,-94,-94,-96,-94,-94,-94,-95,-95,-94,-94,-95,-94,-93,-94,-94,-95,-95,-94,-94,-93,-94,-96,-94,-94,-95,-95,-95,-93,-93,-94,-94,-94,-94,-94,-93,-93,-94,-94,-93,-95,-96,-93,-93,-94,-95,-95,-94,-95,-95,-94,-95,-94,-94,-94,-94,-93,-95,-94,-94,-96,-95,-94,-94,-95,-92,-93,-94,-95,-93,-94,-96,-94,-94,-94,-94,] :191 
2011-07-11 01:05:58 frame: [-114,-95,-95,-95,-94,-93,-93,-95,-95,-94,-95,-94,-94,-95,-95,-94,-95,-94,-95,-95,-94,-95,-93,-92,-92,-95,-95,-93,-95,-95,-94,-94,-95,-95,-95,-93,-94,-94,-93,-94,-93,-94,-94,-94,-96,-94,-95,-95,-95,-95,-95,-93,-94,-94,-95,-95,-94,-94,-95,-94,-94,-95,-95,-95,-94,-96,-95,-94,-95,-92,-94,-95,-95,-94,-94,-94,-95,-95,-94,-95,-95,-94,-95,-95,-95,-95,-95,-93,-95,-95,-93,-95,-94,-95,-95,-94,-94,-95,-94,-95,-92,-95,-95,-94,-94,-94,-94,-95,-95,-95,-94,-95,-94,-96,-94,-96,-94,-95,-96,-95,-95,-93,-93,-93,-95,-94,-95,-95,-94,-96,-95,-94,-95,-94,-95,-95,-94,-94,-92,-94,-96,-95,-95,-95,-94,-95,-94,-94,-94,-95,-94,-96,-95,-95,-95,-95,-93,-95,-95,-95,-95,-93,-94,-95,-93,-94,-95,-95,-95,-96,-95,-95,-95,-95,-95,-94,-94,-94,-94,-95,-93,-94,-96,-94,-94,-93,-94,-95,-95,-94,-95,] :191 
2011-07-11 01:05:58 frame: [-114,-94,-94,-95,-93,-95,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-95,-94,-93,-94,-95,-94,-95,-93,-94,-95,-95,-95,-95,-95,-95,-94,-94,-95,-95,-94,-94,-94,-95,-95,-95,-94,-94,-87,-81,-94,-95,-94,-94,-95,-95,-94,-95,-93,-92,-94,-96,-95,-94,-94,-96,-94,-94,-94,-94,-95,-94,-96,-95,-95,-95,-94,-94,-95,-95,-93,-95,-94,-94,-94,-94,-94,-94,-94,-96,-94,-94,-95,-96,-96,-95,-95,-95,-94,-94,-95,-94,-95,-95,-95,-94,-95,-94,-96,-95,-95,-94,-95,-95,-95,-94,-95,-95,-95,-95,-95,-94,-95,-94,-95,-95,-95,-94,-95,-95,-94,-95,-94,-94,-94,-95,-94,-94,-95,-95,-94,-94,-94,-96,-96,-94,-94,-93,-94,-94,-94,-94,-94,-94,-96,-93,-94,-94,-93,-95,-95,-94,-94,-94,-95,-94,-94,-94,-94,-96,-95,-95,-95,-95,-95,-94,-96,-94,-94,-94,-93,-94,-94,-94,-94,-95,-94,-93,-94,-95,-94,-94,-96,-94,-95,-92,] :191 
2011-07-11 01:05:59 frame: [-114,-94,-94,-95,-95,-95,-95,-95,-95,-95,-94,-95,-95,-94,-95,-95,-94,-94,-94,-94,-94,-95,-93,-94,-94,-94,-95,-95,-95,-95,-95,-94,-95,-96,-95,-94,-95,-95,-95,-96,-94,-94,-93,-94,-94,-95,-94,-94,-94,-93,-94,-95,-94,-94,-95,-95,-94,-96,-96,-95,-95,-94,-95,-95,-95,-95,-94,-95,-94,-95,-94,-94,-95,-95,-93,-94,-93,-94,-95,-95,-95,-94,-93,-94,-94,-95,-95,-95,-94,-95,-96,-95,-94,-94,-95,-95,-95,-94,-95,-95,-95,-94,-95,-96,-95,-95,-95,-95,-94,-95,-94,-95,-95,-94,-95,-95,-96,-93,-95,-95,-94,-96,-95,-95,-95,-95,-95,-94,-96,-94,-94,-95,-95,-95,-93,-95,-95,-94,-94,-93,-94,-94,-95,-94,-95,-94,-95,-95,-94,-94,-95,-95,-96,-96,-95,-95,-95,-95,-95,-95,-95,-95,-95,-94,-95,-94,-95,-95,-95,-95,-95,-94,-95,-94,-95,-95,-94,-95,-94,-93,-95,-94,-95,-95,-94,-95,-95,-93,-94,-95,-94,] :191 
2011-07-11 01:05:59 frame: [-114,-94,-95,-94,-95,-93,-94,-95,-94,-95,-94,-93,-94,-95,-95,-94,-95,-94,-95,-95,-94,-94,-94,-94,-94,-94,-95,-95,-92,-93,-94,-95,-93,-94,-95,-95,-96,-94,-95,-95,-95,-94,-95,-95,-95,-95,-95,-95,-71,-69,-93,-95,-94,-94,-94,-94,-94,-94,-94,-94,-94,-95,-95,-95,-92,-95,-94,-95,-95,-95,-95,-95,-94,-95,-95,-94,-95,-96,-94,-95,-94,-96,-94,-95,-95,-94,-95,-94,-95,-95,-95,-96,-95,-95,-93,-95,-95,-95,-95,-94,-96,-95,-94,-93,-95,-94,-94,-94,-94,-95,-95,-94,-95,-94,-93,-94,-95,-95,-95,-95,-94,-94,-95,-95,-95,-94,-95,-95,-94,-95,-94,-95,-94,-95,-94,-95,-95,-96,-95,-94,-95,-94,-95,-96,-95,-94,-95,-94,-93,-94,-94,-94,-94,-94,-94,-94,-92,-95,-94,-95,-96,-93,-96,-95,-95,-96,-95,-94,-94,-94,-94,-95,-94,-94,-94,-95,-95,-94,-95,-94,-94,-94,-93,-95,-95,-95,-94,-95,-93,-95,-94,] :191 
2011-07-11 01:05:59 frame: [-114,-95,-92,-94,-95,-96,-95,-95,-95,-93,-95,-94,-94,-95,-95,-95,-94,-95,-94,-95,-94,-94,-95,-95,-95,-95,-95,-96,-96,-95,-94,-95,-95,-95,-95,-94,-95,-96,-94,-96,-94,-94,-94,-94,-95,-93,-94,-94,-94,-95,-94,-95,-94,-96,-95,-95,-95,-93,-94,-96,-95,-95,-95,-95,-94,-95,-95,-95,-94,-95,-94,-94,-94,-93,-94,-94,-93,-94,-96,-93,-95,-94,-94,-94,-95,-96,-94,-95,-95,-95,-95,-92,-94,-95,-95,-94,-94,-95,-95,-95,-94,-95,-95,-94,-95,-95,-95,-94,-95,-96,-95,-95,-94,-95,-95,-95,-94,-95,-95,-94,-95,-95,-94,-96,-95,-95,-95,-94,-96,-94,-95,-95,-95,-93,-95,-95,-95,-94,-95,-95,-95,-96,-94,-95,-95,-96,-95,-95,-95,-95,-94,-94,-95,-95,-95,-94,-95,-95,-95,-95,-95,-94,-94,-95,-95,-96,-96,-95,-95,-95,-94,-94,-94,-94,-95,-94,-93,-94,-95,-95,-93,-94,-93,-95,-94,-94,-95,-95,-95,-95,-95,] :191 
2011-07-11 01:06:00 frame: [-114,-94,-95,-94,-95,-95,-93,-95,-95,-96,-94,-94,-94,-94,-95,-94,-93,-94,-94,-96,-95,-95,-94,-93,-94,-95,-95,-94,-95,-95,-95,-95,-95,-95,-95,-95,-94,-95,-94,-95,-93,-94,-94,-95,-95,-95,-94,-94,-94,-94,-95,-94,-94,-67,-69,-93,-95,-93,-95,-93,-95,-94,-95,-95,-94,-96,-94,-94,-95,-94,-94,-94,-94,-95,-94,-95,-95,-93,-94,-94,-95,-94,-95,-95,-95,-95,-94,-93,-94,-96,-95,-94,-95,-95,-95,-95,-95,-94,-95,-95,-95,-96,-94,-95,-94,-93,-95,-95,-92,-95,-95,-95,-95,-95,-94,-93,-95,-95,-96,-95,-94,-94,-94,-94,-94,-93,-94,-94,-94,-95,-95,-92,-95,-93,-95,-94,-95,-94,-94,-93,-94,-95,-95,-95,-94,-94,-94,-96,-95,-94,-95,-95,-95,-96,-94,-95,-94,-94,-95,-94,-95,-95,-94,-95,-95,-95,-94,-95,-95,-95,-96,-95,-95,-95,-94,-96,-94,-94,-94,-93,-94,-94,-95,-94,-94,-94,-95,-94,-94,-95,-94,] :191 
2011-07-11 01:06:00 frame: [-113,-93,-94,-94,-94,-95,-95,-93,-94,-95,-95,-94,-95,-94,-94,-94,-94,-94,-95,-94,-93,-94,-95,-95,-95,-95,-96,-95,-95,-93,-95,-95,-94,-95,-95,-94,-95,-95,-96,-94,-95,-95,-93,-95,-94,-94,-95,-94,-94,-94,-95,-94,-95,-94,-94,-95,-95,-95,-95,-94,-94,-94,-95,-95,-95,-95,-95,-95,-95,-95,-95,-94,-94,-94,-95,-94,-95,-95,-95,-96,-95,-95,-94,-94,-95,-95,-94,-94,-94,-94,-94,-95,-94,-96,-95,-94,-94,-95,-95,-94,-95,-95,-94,-93,-94,-94,-95,-95,-95,-94,-93,-94,-94,-93,-95,-94,-95,-95,-95,-92,-93,-95,-95,-95,-94,-95,-94,-94,-95,-93,-96,-95,-94,-94,-95,-95,-95,-95,-95,-95,-95,-92,-94,-95,-96,-93,-95,-95,-94,-94,-94,-96,-94,-93,-95,-95,-95,-95,-93,-95,-95,-95,-95,-93,-95,-94,-95,-95,-95,-95,-94,-95,-96,-94,-94,-95,-94,-95,-93,-94,-95,-94,-95,-94,-94,-95,-94,-94,-95,-93,-95,] :191 
2011-07-11 01:06:00 frame: [-114,-94,-94,-93,-95,-94,-95,-93,-95,-95,-95,-94,-95,-95,-93,-95,-94,-94,-94,-95,-95,-94,-94,-95,-94,-95,-96,-94,-95,-95,-94,-93,-95,-95,-94,-95,-94,-94,-94,-95,-95,-94,-93,-95,-94,-95,-95,-95,-94,-95,-94,-94,-95,-95,-95,-95,-96,-94,-67,-65,-92,-93,-94,-95,-95,-95,-94,-96,-95,-95,-95,-92,-93,-94,-95,-94,-96,-95,-96,-95,-94,-94,-94,-94,-93,-95,-95,-95,-95,-94,-94,-95,-93,-95,-93,-95,-95,-94,-95,-96,-95,-93,-94,-95,-94,-95,-94,-93,-95,-95,-95,-95,-93,-95,-94,-94,-95,-94,-96,-94,-94,-94,-96,-95,-95,-94,-95,-95,-93,-95,-94,-95,-95,-95,-95,-95,-94,-95,-95,-92,-94,-94,-95,-94,-94,-95,-95,-94,-94,-95,-94,-96,-94,-95,-94,-95,-94,-95,-95,-95,-95,-93,-94,-94,-96,-94,-94,-96,-95,-94,-96,-94,-95,-94,-96,-95,-95,-95,-93,-94,-93,-94,-94,-95,-95,-96,-93,-95,-94,-95,-95,] :191 
2011-07-11 01:06:01 frame: [-114,-94,-95,-94,-95,-94,-93,-93,-94,-94,-95,-93,-94,-94,-95,-93,-94,-94,-95,-94,-94,-95,-94,-94,-94,-94,-94,-95,-96,-95,-94,-94,-94,-93,-94,-94,-95,-95,-95,-93,-94,-95,-95,-95,-95,-95,-94,-94,-95,-93,-94,-94,-94,-95,-95,-95,-95,-94,-96,-96,-93,-95,-96,-95,-96,-94,-94,-95,-94,-95,-95,-94,-94,-94,-94,-95,-94,-95,-96,-95,-95,-95,-95,-95,-95,-93,-95,-94,-94,-94,-95,-94,-94,-94,-94,-94,-94,-94,-95,-95,-94,-94,-95,-94,-96,-94,-95,-96,-94,-95,-93,-95,-94,-95,-94,-94,-96,-94,-95,-95,-95,-95,-95,-95,-96,-94,-95,-94,-95,-93,-94,-95,-96,-95,-94,-95,-96,-94,-95,-95,-95,-95,-94,-95,-95,-93,-94,-94,-95,-95,-95,-95,-94,-95,-95,-95,-94,-95,-94,-95,-94,-95,-94,-95,-95,-95,-96,-95,-94,-94,-94,-95,-94,-95,-94,-94,-95,-94,-95,-94,-93,-95,-95,-94,-94,-94,-95,-95,-95,-95,-95,] :191 
2011-07-11 01:06:01 frame: [-114,-94,-94,-93,-95,-93,-94,-94,-93,-95,-95,-93,-94,-95,-93,-94,-95,-95,-94,-95,-96,-94,-93,-95,-94,-95,-94,-95,-95,-94,-95,-94,-95,-95,-95,-95,-95,-95,-95,-94,-95,-95,-95,-93,-95,-93,-94,-95,-94,-94,-94,-95,-95,-94,-95,-95,-92,-95,-94,-93,-93,-95,-95,-95,-72,-74,-93,-94,-95,-93,-95,-94,-94,-94,-95,-95,-94,-95,-95,-95,-94,-95,-95,-95,-94,-94,-95,-94,-94,-95,-94,-95,-94,-94,-95,-95,-95,-95,-95,-95,-94,-93,-94,-95,-95,-95,-95,-96,-94,-94,-94,-95,-95,-95,-95,-95,-95,-95,-95,-96,-95,-94,-95,-95,-95,-95,-95,-94,-96,-95,-95,-94,-96,-96,-95,-95,-96,-95,-94,-96,-95,-95,-95,-95,-95,-95,-95,-94,-95,-95,-94,-95,-95,-95,-94,-94,-95,-95,-95,-94,-94,-96,-94,-95,-93,-94,-95,-94,-94,-94,-92,-95,-95,-94,-95,-95,-94,-95,-94,-94,-93,-95,-95,-94,-94,-94,-95,-95,-95,-95,-96,] :191 
2011-07-11 01:06:01 frame: [-114,-94,-95,-94,-95,-94,-94,-94,-95,-94,-93,-93,-95,-93,-94,-95,-94,-94,-93,-95,-95,-94,-95,-95,-94,-94,-95,-95,-94,-94,-94,-95,-95,-94,-95,-95,-96,-95,-95,-95,-94,-91,-95,-95,-94,-94,-94,-94,-94,-95,-95,-94,-95,-95,-94,-95,-95,-94,-95,-95,-94,-95,-95,-93,-95,-93,-94,-94,-95,-95,-94,-94,-94,-95,-94,-94,-94,-95,-94,-95,-94,-95,-95,-93,-94,-94,-95,-93,-94,-94,-95,-95,-95,-94,-94,-94,-93,-94,-96,-95,-95,-95,-95,-95,-96,-94,-95,-94,-95,-95,-95,-93,-96,-93,-94,-94,-94,-94,-95,-94,-94,-95,-95,-94,-94,-95,-95,-94,-96,-96,-94,-95,-94,-95,-95,-94,-95,-94,-94,-94,-94,-95,-96,-94,-95,-95,-95,-96,-95,-95,-95,-96,-95,-93,-95,-96,-94,-96,-96,-94,-95,-95,-94,-94,-94,-94,-96,-94,-95,-94,-94,-94,-95,-95,-95,-95,-95,-94,-95,-93,-93,-95,-95,-94,-95,-94,-94,-95,-95,-94,-94,] :191 
2011-07-11 01:06:02 frame: [-114,-92,-95,-94,-94,-93,-95,-94,-93,-92,-95,-93,-95,-94,-93,-94,-92,-94,-94,-93,-94,-95,-95,-94,-94,-94,-95,-95,-95,-95,-95,-95,-94,-94,-96,-94,-95,-95,-95,-94,-94,-95,-94,-95,-95,-94,-94,-94,-94,-94,-95,-95,-95,-95,-94,-95,-94,-95,-95,-95,-95,-94,-95,-95,-95,-94,-94,-94,-94,-95,-94,-95,-94,-94,-94,-96,-95,-94,-94,-95,-94,-93,-96,-95,-93,-95,-95,-95,-95,-95,-93,-95,-94,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-94,-95,-95,-92,-95,-94,-95,-95,-95,-95,-95,-95,-94,-95,-95,-95,-94,-95,-94,-94,-94,-95,-95,-93,-95,-94,-95,-94,-93,-94,-94,-94,-95,-96,-95,-94,-95,-94,-94,-94,-95,-96,-95,-94,-95,-95,-95,-95,-95,-95,-94,-94,-94,-96,-94,-93,-94,-94,-95,-95,-95,-94,-94,-95,-95,-95,-94,-95,-95,-94,-95,-94,-95,-96,-94,-95,-94,-94,-94,-95,-95,-94,-95,-94,-95,] :191 
2011-07-11 01:06:02 frame: [-113,-93,-94,-95,-95,-94,-95,-94,-95,-94,-94,-95,-94,-94,-94,-95,-94,-94,-94,-95,-92,-94,-94,-94,-94,-94,-94,-95,-93,-95,-95,-95,-93,-95,-94,-95,-94,-94,-95,-95,-95,-94,-96,-94,-95,-95,-75,-71,-81,-93,-94,-95,-96,-94,-94,-93,-95,-95,-95,-94,-95,-94,-95,-94,-95,-96,-95,-94,-94,-95,-95,-94,-94,-94,-95,-95,-94,-95,-94,-94,-94,-95,-94,-95,-94,-94,-94,-94,-94,-93,-95,-95,-94,-95,-94,-94,-94,-93,-95,-95,-96,-95,-94,-94,-95,-96,-93,-95,-95,-95,-95,-94,-94,-95,-95,-95,-95,-94,-94,-94,-94,-95,-95,-95,-95,-94,-92,-94,-94,-95,-95,-95,-95,-96,-94,-96,-94,-95,-95,-95,-94,-95,-95,-95,-96,-94,-95,-94,-95,-94,-94,-94,-96,-95,-95,-95,-94,-95,-95,-95,-94,-93,-95,-95,-95,-94,-94,-94,-95,-95,-95,-95,-95,-95,-95,-94,-94,-93,-95,-95,-94,-95,-94,-95,-94,-94,-95,-95,-93,-95,-95,] :191 
2011-07-11 01:06:02 frame: [-114,-92,-93,-95,-95,-95,-94,-94,-94,-95,-94,-95,-94,-92,-94,-95,-94,-94,-94,-94,-94,-94,-95,-94,-94,-94,-94,-94,-95,-93,-95,-95,-95,-95,-94,-95,-94,-95,-93,-92,-94,-94,-93,-95,-94,-95,-95,-95,-94,-94,-94,-95,-95,-95,-95,-95,-95,-94,-95,-95,-94,-94,-94,-95,-94,-95,-94,-95,-95,-96,-94,-94,-94,-92,-96,-94,-96,-96,-94,-94,-95,-95,-94,-93,-95,-94,-94,-95,-93,-94,-94,-96,-95,-95,-95,-94,-94,-95,-94,-94,-94,-96,-94,-94,-95,-95,-95,-94,-94,-94,-96,-96,-95,-95,-95,-94,-94,-94,-94,-94,-94,-94,-94,-94,-95,-96,-95,-95,-94,-96,-94,-94,-96,-94,-95,-94,-95,-95,-95,-95,-94,-95,-95,-96,-95,-95,-94,-95,-95,-94,-95,-95,-95,-95,-95,-95,-96,-95,-95,-93,-96,-94,-94,-94,-95,-95,-96,-94,-94,-94,-95,-95,-95,-93,-95,-95,-95,-95,-94,-94,-94,-94,-94,-93,-93,-94,-94,-94,-94,-95,-96,] :191 
2011-07-11 01:06:03 frame: [-114,-94,-94,-94,-94,-94,-95,-95,-93,-94,-95,-95,-95,-94,-94,-96,-95,-94,-95,-93,-93,-94,-95,-95,-95,-95,-94,-95,-95,-94,-94,-95,-93,-95,-95,-95,-95,-94,-93,-94,-95,-95,-96,-94,-95,-95,-94,-94,-94,-95,-93,-71,-66,-92,-94,-95,-94,-94,-94,-95,-94,-94,-94,-95,-96,-95,-92,-94,-96,-95,-96,-95,-95,-95,-95,-95,-95,-94,-91,-94,-94,-96,-94,-95,-95,-95,-94,-93,-95,-95,-94,-94,-94,-96,-95,-95,-95,-94,-95,-94,-94,-95,-95,-95,-95,-94,-94,-95,-95,-94,-94,-96,-95,-95,-95,-94,-95,-95,-94,-94,-93,-95,-95,-95,-94,-94,-94,-94,-95,-95,-96,-95,-94,-95,-93,-93,-94,-94,-94,-94,-95,-95,-94,-95,-95,-94,-95,-95,-94,-94,-96,-95,-95,-96,-94,-95,-95,-95,-94,-95,-95,-94,-95,-95,-95,-94,-95,-94,-94,-95,-93,-94,-95,-95,-96,-94,-95,-93,-94,-94,-94,-95,-94,-93,-94,-93,-95,-95,-93,-94,-94,] :191 
2011-07-11 01:06:03 frame: [-113,-94,-93,-94,-94,-93,-94,-95,-94,-94,-93,-95,-94,-93,-93,-94,-94,-94,-93,-93,-94,-94,-94,-93,-93,-95,-94,-94,-95,-94,-94,-95,-93,-93,-94,-93,-94,-95,-94,-93,-94,-95,-93,-95,-94,-95,-94,-93,-92,-95,-95,-94,-94,-93,-93,-95,-94,-95,-93,-94,-94,-94,-94,-94,-94,-94,-94,-93,-93,-94,-95,-94,-94,-94,-94,-93,-94,-95,-95,-93,-96,-94,-94,-94,-93,-94,-95,-93,-94,-94,-95,-94,-94,-95,-95,-93,-92,-94,-95,-93,-94,-96,-94,-95,-94,-95,-94,-94,-95,-93,-93,-92,-92,-95,-95,-94,-93,-92,-95,-94,-93,-93,-94,-95,-94,-94,-94,-94,-94,-95,-93,-93,-95,-95,-94,-94,-94,-95,-94,-95,-94,-95,-94,-94,-94,-95,-95,-94,-95,-94,-95,-94,-94,-94,-94,-94,-94,-94,-93,-94,-93,-95,-94,-95,-95,-94,-95,-94,-94,-94,-94,-94,-94,-94,-94,-93,-95,-94,-95,-91,-94,-92,-95,-93,-94,-94,-93,-94,-94,-93,-94,] :191 
2011-07-11 01:06:03 frame: [-114,-95,-94,-94,-95,-94,-94,-93,-93,-93,-93,-94,-94,-92,-93,-94,-94,-94,-94,-94,-93,-95,-95,-95,-94,-94,-93,-93,-94,-95,-94,-94,-94,-95,-95,-93,-94,-93,-94,-94,-94,-94,-94,-93,-93,-93,-94,-94,-93,-93,-93,-94,-94,-95,-94,-94,-92,-65,-65,-93,-93,-94,-95,-95,-94,-94,-93,-95,-93,-95,-95,-94,-93,-94,-94,-94,-94,-93,-95,-95,-94,-95,-95,-95,-95,-95,-94,-94,-95,-94,-93,-93,-94,-94,-94,-93,-92,-94,-95,-94,-93,-94,-93,-94,-94,-94,-94,-94,-93,-95,-95,-95,-96,-94,-95,-93,-93,-94,-93,-94,-94,-92,-94,-95,-95,-94,-95,-95,-95,-94,-94,-95,-95,-95,-95,-94,-95,-95,-93,-94,-94,-95,-94,-95,-94,-92,-94,-95,-94,-93,-94,-94,-94,-94,-94,-93,-94,-93,-93,-95,-94,-94,-93,-93,-93,-94,-94,-93,-94,-95,-95,-94,-94,-94,-93,-95,-95,-95,-93,-95,-94,-93,-94,-94,-95,-96,-95,-95,-94,-94,-95,] :191 
2011-07-11 01:06:04 frame: [-114,-94,-93,-93,-92,-92,-95,-94,-94,-94,-94,-94,-93,-94,-93,-94,-93,-94,-94,-93,-94,-94,-93,-93,-93,-95,-95,-95,-95,-94,-92,-93,-95,-95,-93,-94,-95,-93,-95,-95,-95,-94,-94,-95,-96,-94,-94,-93,-93,-93,-93,-93,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-93,-94,-93,-95,-94,-94,-94,-93,-95,-96,-95,-96,-95,-94,-95,-94,-94,-95,-95,-94,-94,-95,-94,-94,-95,-95,-95,-94,-94,-93,-95,-95,-94,-93,-94,-94,-94,-94,-94,-94,-94,-93,-94,-95,-94,-94,-94,-93,-94,-95,-92,-95,-94,-94,-95,-95,-94,-94,-95,-94,-94,-94,-94,-93,-94,-95,-94,-94,-94,-94,-94,-93,-94,-93,-93,-93,-94,-94,-95,-95,-95,-94,-94,-94,-93,-94,-95,-96,-94,-94,-94,-94,-94,-95,-94,-94,-94,-93,-94,-94,-95,-94,-95,-94,-93,-95,-95,-95,-93,-93,-95,-95,-94,-93,-95,-94,-93,-94,-95,-94,-94,-95,-94,-94,-95,-94,] :191 
